Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Overspeed Warning,Lane Departure Warning,Emergency Brake Light Flashing,Puncture Repair Kit,Forward Collision Warning (FCW),Automatic Emergency Braking (AEB),High-beam Assist,NCAP Rating,Blind Spot Detection,Lane Departure Prevention,Dashcam,Airbags,Rear Middle Three Point seatbelt,Rear Middle Head Rest,Tyre Pressure Monitoring System (TPMS),Child Seat Anchor Points,Seat Belt Warning,Anti-Lock Braking System (ABS),Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Hill Hold Control,Traction Control System (TC/TCS),Hill Descent Control,Engine Immobiliser,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Purifier,Umbrella Storage in Door,Electronic Parking Brake,Air Conditioner,Front AC,Rear AC,Third Row AC Zone,Heater,Vanity Mirrors on Sun Visors,Cabin Boot Access,Anti-glare Mirrors,Parking Assist,Parking Sensors,Cruise Control,Headlight and Ignition On Reminder,Keyless Start/ Button Start,Steering Adjustment,12V Power Outlets,Find My Car,Check Vehicle Status via App,Geo-fence,Emergency Call,Over The Air (OTA) Updates,Remote AC: On / Off via App,Remote Car Lock/Unlock via App,Remote Sunroof: Open / Close via App,Car Light Flashing & Honking via App,Alexa Compatibility,Driver Seat Adjustment,Front Passenger Seat Adjustment,Rear Row Seat Adjustment,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Armrest,Rear Passenger Seat Type,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Front Seatback Pockets,Headrests,Cup Holders,Driver Armrest Storage,Cooled Glovebox,Sunglass Holder,ORVM Colour,Scuff Plates,Power Windows,One Touch Down,One Touch Up,Adjustable ORVMs,Turn Indicators on ORVMs,Rear Defogger,Sunroof / Moonroof,Roof-mounted Antenna,Body-coloured Bumpers,Chrome Finish Exhaust Pipe,Body Kit,Rub-strips,Headlights,Automatic Headlamps,Follow Me Home Headlamps,Cornering Headlights,Taillights,Daytime Running Lights,Fog Lights,Ambient Interior Lighting,Puddle Lamps,Cabin Lamps,Light on Vanity Mirrors,Rear Reading Lamp,Glovebox Lamp,Headlight Height Adjuster,Instantaneous Consumption,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Smart Connectivity,Display,Touchscreen Size,Integrated (in-dash) Music System,Speakers,Steering-mounted controls,Voice Command,GPS Navigation System,Bluetooth Compatibility,AUX Compatibility,AM/FM Radio,USB Compatibility,Wireless Charger,Head Unit Size,iPod Compatibility,Internal Hard Drive,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
tata-cars,Tata Curvv,Curvv Creative S 1.5 Kryojet Diesel 7DCA,"Tata Curvv Creative S 1.5 Kryojet Diesel 7DCA is the diesel variant in the Tata Curvv lineup and is priced at Rs. 15.70 Lakh. Tata Curvv Creative S 1.5 Kryojet Diesel 7DCA is available in Automatic (DCT) transmission and offered in 4 colours: Opera Blue, Daytona Grey, Flame Red and Pristine White.
Read More",Rs. 15.70 Lakh,Diesel,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1497 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,No,Yes,Keyless,Yes,Yes,No,Yes,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,Reverse Camera with Guidance,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)",2 way manually adjustable (headrest: up / down),Fabric,Yes,No,Yes,Bench,No,No,-,-,No,Full,No,Yes,Front & Rear,Front Only,Yes,Yes,No,Black,No,Front & Rear,No,No,Auto Folding,No,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,No,No,LED,LED,No,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,8,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished S 1.2 Hyperion GDI Petrol 6MT,"Tata Curvv Accomplished S 1.2 Hyperion GDI Petrol 6MT is the petrol variant in the Tata Curvv lineup and is priced at Rs. 15.99 Lakh. Tata Curvv Accomplished S 1.2 Hyperion GDI Petrol 6MT is available in Manual transmission and offered in 5 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Gold Essence With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 15.99 Lakh,Petrol,,"Manual - 6 Gears, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished S 1.5 Kryojet Diesel 6MT,"Tata Curvv Accomplished S 1.5 Kryojet Diesel 6MT is the diesel variant in the Tata Curvv lineup and is priced at Rs. 16.19 Lakh. Tata Curvv Accomplished S 1.5 Kryojet Diesel 6MT is available in Manual transmission and offered in 5 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Gold Essence With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 16.19 Lakh,Diesel,,"Manual - 6 Gears, Sport Mode","1497 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished S 1.2 Revotron Petrol 7DCA,"Tata Curvv Accomplished S 1.2 Revotron Petrol 7DCA is the petrol variant in the Tata Curvv lineup and is priced at Rs. 16.20 Lakh. Tata Curvv Accomplished S 1.2 Revotron Petrol 7DCA is available in Automatic (DCT) transmission and offered in 5 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Gold Essence With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 16.20 Lakh,Petrol,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,No,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Creative Plus S 1.2 Hyperion GDI Petrol 7DCA,"Tata Curvv Creative Plus S 1.2 Hyperion GDI Petrol 7DCA is the petrol variant in the Tata Curvv lineup and is priced at Rs. 16.50 Lakh. Tata Curvv Creative Plus S 1.2 Hyperion GDI Petrol 7DCA is available in Automatic (DCT) transmission and offered in 4 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 16.50 Lakh,Petrol,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,No,Yes,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)",2 way manually adjustable (headrest: up / down),Fabric,Yes,Yes,Yes,Bench,No,No,-,-,With Cup Holder,Full,No,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,8,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Creative Plus S 1.5 Kryojet Diesel 7DCA,"Tata Curvv Creative Plus S 1.5 Kryojet Diesel 7DCA is the diesel variant in the Tata Curvv lineup and is priced at Rs. 16.70 Lakh. Tata Curvv Creative Plus S 1.5 Kryojet Diesel 7DCA is available in Automatic (DCT) transmission and offered in 4 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 16.70 Lakh,Diesel,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1497 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,No,Yes,No,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)","6 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down)",2 way manually adjustable (headrest: up / down),Fabric,Yes,Yes,Yes,Bench,No,No,-,-,With Cup Holder,Full,No,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,8,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,No,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 6MT,"Tata Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 6MT is the petrol variant in the Tata Curvv lineup and is priced at Rs. 17.49 Lakh. Tata Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 6MT is available in Manual transmission and offered in 4 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 17.49 Lakh,Petrol,,"Manual - 6 Gears, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,No,Yes,Yes,Yes,Not Tested,Yes,Yes,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Adaptive with stop and go,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,12.3 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished S 1.2 Hyperion GDI Petrol 7DCA,"Tata Curvv Accomplished S 1.2 Hyperion GDI Petrol 7DCA is the petrol variant in the Tata Curvv lineup and is priced at Rs. 17.50 Lakh. Tata Curvv Accomplished S 1.2 Hyperion GDI Petrol 7DCA is available in Automatic (DCT) transmission and offered in 5 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Gold Essence With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 17.50 Lakh,Petrol,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished Plus A 1.5 Kryojet Diesel 6MT,"Tata Curvv Accomplished Plus A 1.5 Kryojet Diesel 6MT is the diesel variant in the Tata Curvv lineup and is priced at Rs. 17.69 Lakh. Tata Curvv Accomplished Plus A 1.5 Kryojet Diesel 6MT is available in Manual transmission and offered in 4 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 17.69 Lakh,Diesel,,"Manual - 6 Gears, Sport Mode","1497 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",Yes,Yes,No,Yes,Yes,Yes,Not Tested,Yes,Yes,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Adaptive with stop and go,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,No,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,12.3 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished S 1.5 Kryojet Diesel 7DCA,"Tata Curvv Accomplished S 1.5 Kryojet Diesel 7DCA is the diesel variant in the Tata Curvv lineup and is priced at Rs. 17.70 Lakh. Tata Curvv Accomplished S 1.5 Kryojet Diesel 7DCA is available in Automatic (DCT) transmission and offered in 5 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Gold Essence With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 17.70 Lakh,Diesel,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1497 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",No,No,No,No,No,No,Not Tested,No,No,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Yes,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,10.25 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
tata-cars,Tata Curvv,Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 7DCA,"Tata Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 7DCA is the top model in the Tata Curvv lineup and the price of Curvv top model is Rs. 19.00 Lakh. Tata Curvv Accomplished Plus A 1.2 Hyperion GDI Petrol 7DCA is available in Automatic (DCT) transmission and offered in 4 colours: Opera Blue With Black Roof, Pure Grey With Black Roof, Flame Red With Black Roof and Pristine White With Black Roof.
Read More",Rs. 19.00 Lakh,Petrol,,"Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode","1199 cc, 3 Cylinders Inline, 2 Valves/Cylinder, SOHC","1 beep over 80kmph, Continuous beeps over 120kmph",Yes,No,No,Yes,Yes,Yes,Not Tested,Yes,Yes,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-,Yes,Yes,Keyless,Yes,Yes,Yes,Yes,Yes with Auto Hold,Yes (Automatic Climate Control),"Single Zone, Common Fan Speed Control","Blower, Vents Behind Front Armrest",No,Yes,-,Yes,Electronic - Internal Only,360 Degree Camera,Rear,Adaptive with stop and go,Yes,Yes,Tilt,-,-,-,-,-,-,-,-,-,-,No,"6 way electrically adjustable (seat: forward / back, backrest tilt: forward / back, seat height: up / down) + 2 way manually adjustable (headrest: up / down)","8 way manually adjustable (seat: forward / back, backrest tilt: forward / back, headrest: up / down, seat height: up / down)",2 way manually adjustable (headrest: up / down),Leatherette,Yes,Yes,Yes,Bench,Front only,Cooled,-,-,With Cup Holder,Full,60:40 split,Yes,Front & Rear,Front & Rear,Yes,Yes,No,Black,No,Front & Rear,Driver,Driver,Auto Folding,Yes,Yes,Panoramic Sunroof,Yes,Yes,No,No,No,LED,Yes,Yes,Yes,LED,LED,LED,-,No,Front and Rear,No,Yes,No,Yes,Yes,Digital,Electronic 2 Trips,Yes,Yes,Yes,Digital,Yes,Yes,Yes,No,Yes,No,Digital,"Android Auto (Wireless), Apple CarPlay (Wireless)",Touch-screen Display,12.3 inch,Yes,9,Yes,Yes,Yes,Phone & Audio Streaming,Yes,Yes,Yes,Yes,Not Available,No,No,Not Applicable,Not Applicable,Not Applicable
